completedTools;inputTokensLast;avgPerToolTime;taxRefAttrTag;graphicalResolution;toolLook;totalCalls;taxRefAttrColor;repetitions;totalToolTime;status;outputTokens;expectedRepetitions;repIndex;tax;taxRelProx;solutionChecker;taxRefSuperExtremum;totalTokens;inputImagesLast;toolPickObject;taxRelFloor;taxActDrop;taxRel;toolWalk;taskPrompt;taxRefGroupSimple;taxRefAttrPattern;taxAct;graphicalLighting;threadId;outputTokensLast;scene;taxRefAttrShape;objectIdentifier;taxRelArea;totalGenerationTime;failedTools;taskId;taxRefId;solutionCheck;model;taxRefTag;taxRef;totalTokensLast;inputImages;coordinatesType;toolsCount;inputTokens;stoppedTools;avgPerGenerationTime;toolDropObject;taxActPick;episodeId;completedTools_std;inputTokensLast_std;avgPerToolTime_std;taxRefAttrTag_std;toolLook_std;totalCalls_std;taxRefAttrColor_std;repetitions_std;totalToolTime_std;outputTokens_std;expectedRepetitions_std;tax_std;taxRelProx_std;taxRefSuperExtremum_std;totalTokens_std;inputImagesLast_std;toolPickObject_std;taxRelFloor_std;taxActDrop_std;taxRel_std;toolWalk_std;taxRefGroupSimple_std;taxRefAttrPattern_std;taxAct_std;outputTokensLast_std;taxRefAttrShape_std;taxRelArea_std;totalGenerationTime_std;failedTools_std;taxRefId_std;solutionCheck_std;taxRefTag_std;taxRef_std;totalTokensLast_std;inputImages_std;toolsCount_std;inputTokens_std;stoppedTools_std;avgPerGenerationTime_std;toolDropObject_std;taxActPick_std
3.2;8195.2;1410.6166666666666;;HR;0.8;4.2;;15.0;4563.8;Ended;544.0;15.0;0;;;C1;;31597.333333333332;1.8;1.2;;;;0.0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;;PL;S1-T11-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-44-27]_rep1;87.26666666666667;S1;;OPAQ;;34662.6;0.0;T11;;0.1;S35;;;8282.466666666667;6.066666666666666;ABS;3.2;31053.333333333332;0.0;8135.638253968254;1.2;;S1-T11-C1-PL-HR-S35-OPAQ-ABS;1.3732131246511905;1508.3046395586953;208.62918412401936;;0.8618916073713346;1.3732131246511905;;0.0;2168.3705271141143;168.96956615235268;0.0;;;;13329.127415801331;0.8618916073713346;0.41403933560541256;;;;0.0;;;;27.022389306083276;;;13079.929432968229;0.0;;0.2070196678027063;;;1503.9300357333623;3.6929791819200983;1.3732131246511905;13170.80052164455;0.0;850.4375235573164;0.41403933560541256;
4.0;7142.733333333334;1490.45;;HR;0.0;5.0;;15.0;5961.8;Ended;627.8;15.0;0;;;C1;;34712.8;1.0;2.0;;;;0.0;Pick object tagged as 4 and place it near the indoor plant, then pick the glass and place it next to the plate;;;;PL;S1-T11-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-21-19]_rep1;63.86666666666667;S1;;SEM;;40917.46666666667;0.0;T11;;1.0;S35;;;7206.6;5.0;ABS;4.0;34085.0;0.0;8183.493333333333;2.0;;S1-T11-C1-PL-HR-S35-SEM-ABS;0.0;23.99543607399025;75.10719720125743;;0.0;0.0;;0.0;300.42878880502974;24.107497351890938;0.0;;;;100.71827752980799;0.0;0.0;;;;0.0;;;;4.240395309514477;;;2408.392227983126;0.0;;0.0;;;24.16254480448141;0.0;0.0;79.44090346198955;0.0;481.678445596625;0.0;
6.0;6933.466666666666;1514.7396241830065;;HR;0.0;8.0;;15.0;10043.6;Ended;243.06666666666666;15.0;0;;;C2;;54343.066666666666;1.0;4.4;;;;0.06666666666666667;Pick the cup, peanut butter, and pills and place them on the floor;;;;PL;S1-T12-C2-PL-HR-G4O-OPAQ-ABS_[11-05]-[20-19-46]_rep1;52.53333333333333;S1;;OPAQ;;33933.53333333333;1.4;T12;;0.44433333333333336;G4O;;;6986.0;8.0;ABS;7.4;54100.0;0.0;4307.914609399316;2.933333333333333;;S1-T12-C2-PL-HR-G4O-OPAQ-ABS;0.0;145.11269840401715;449.1274458687691;;0.0;3.946064947695181;;0.0;1857.9032652043925;93.12853380958926;0.0;;;;27761.65861776857;0.0;3.699420804087349;;;;0.25819888974716115;;;;34.97931361465489;;;16848.393466723282;3.6994208040873486;;0.16297531218240505;;;169.61974278620147;3.946064947695181;3.699420804087349;27685.100492606383;0.0;1099.337289664727;0.2581988897471611;
6.0;6912.071428571428;1818.2261904761904;;HR;0.0;6.142857142857143;;14.0;10909.357142857143;Ended;209.35714285714286;15.0;0;;;C2;;41523.57142857143;1.0;3.0;;;;0.0;Pick the cup, peanut butter, and pills and place them on the floor;;;;PL;S1-T12-C2-PL-HR-G4O-SEM-ABS_[11-05]-[20-00-11]_rep1;32.0;S1;;SEM;;25244.35714285714;0.0;T12;;1.0;G4O;;;6944.071428571428;6.142857142857143;ABS;6.0;41314.21428571428;0.0;4133.58163265306;3.0;;S1-T12-C2-PL-HR-G4O-SEM-ABS;0.0;9.555218354501264;386.8694627740812;;0.0;1.0271051820261912;;0.0;2321.2167766444873;12.11868958933421;0.0;;;;6999.301511461816;0.0;0.0;;;;0.0;;;;5.697502826812678;;;4027.154418294785;0.0;;0.0;;;7.1302636235036445;1.0271051820261912;0.0;7009.924943947703;0.0;400.3092538602772;0.0;
8.2;10262.4;1379.4485185185183;;HR;1.6666666666666667;9.2;;15.0;11391.4;Ended;1075.9333333333334;15.0;0;;;C2;;82775.06666666667;2.6666666666666665;3.066666666666667;;;;0.4;Pick the cup, peanut butter, and pills and place them on the floor;;;;PL;S1-T12-C2-PL-HR-S35-OPAQ-ABS_[11-12]-[22-54-58]_rep1;83.26666666666667;S1;;OPAQ;;80946.6;0.0;T12;;0.2443333333333334;S35;;;10345.666666666666;20.0;ABS;8.2;81699.13333333333;0.0;8742.530101010101;3.066666666666667;;S1-T12-C2-PL-HR-S35-OPAQ-ABS;1.320173148816905;1665.9321200371367;187.17606102514864;;0.9759000729485333;1.320173148816905;;0.0;2700.1972626352426;151.45365470601732;0.0;;;;17941.038162614255;0.9759000729485332;0.2581988897471611;;;;0.50709255283711;;;;10.159208818088336;;;17621.44303236421;0.0;;0.23459986197373442;;;1668.8385467857865;6.654751256486923;1.320173148816905;17796.870089455402;0.0;940.2266962727758;0.2581988897471611;
6.533333333333333;7523.0;1422.920105820106;;HR;0.0;7.733333333333333;;15.0;9372.066666666668;Ended;929.4;15.0;0;;;C2;;55170.13333333333;1.0;3.0;;;;0.5333333333333333;Pick the cup, peanut butter, and pills and place them on the floor;;;;PL;S1-T12-C2-PL-HR-S35-SEM-ABS_[11-05]-[20-33-39]_rep1;78.46666666666667;S1;;SEM;;54245.666666666664;0.2;T12;;1.0;S35;;;7601.466666666666;7.733333333333333;ABS;6.733333333333333;54240.73333333333;0.0;7023.18738095238;3.2;;S1-T12-C2-PL-HR-S35-SEM-ABS;1.0600988273786194;127.00281211734757;230.5874151545717;;0.0;1.0327955589886446;;0.0;632.5359918236913;135.6080486444033;0.0;;;;7890.109186884069;0.0;0.0;;;;1.0600988273786194;;;;21.400489536011843;;;6927.360244160899;0.41403933560541256;;0.0;;;141.6635181722958;1.0327955589886446;1.0327955589886446;7757.245677122654;0.0;292.4320838393921;0.4140393356054125;
4.357142857142857;7840.285714285715;1728.4892857142856;;HR;0.35714285714285715;5.357142857142857;;14.0;7531.5;Ended;326.64285714285717;15.0;0;;;C1;;41083.142857142855;1.3571428571428572;2.0;;;;0.0;Pick the cylindrical can and place it next to the indoor plant, and pick the binoculars and place it next to the screwdriver;;;;PL;S1-T13-C1-PL-HR-G4O-OPAQ-ABS_[11-05]-[20-31-09]_rep1;51.785714285714285;S1;;OPAQ;;30136.85714285714;0.0;T13;;0.32142857142857145;G4O;;;7892.071428571428;7.142857142857143;ABS;4.357142857142857;40756.5;0.0;5542.359523809524;2.0;;S1-T13-C1-PL-HR-G4O-OPAQ-ABS;0.49724515809884695;1268.0135541966315;251.0522579514621;;0.4972451580988468;0.49724515809884695;;0.0;1359.3087468381748;54.81943386856827;0.0;;;;9590.424782901095;0.4972451580988468;0.0;;;;0.0;;;;7.474866311421655;;;9712.909560572883;0.0;;0.3166618468883255;;;1268.892579819458;2.983470948593082;0.49724515809884695;9565.650854449517;0.0;1347.8304744639709;0.0;
4.0;6869.0;1934.0833333333333;;HR;0.0;5.0;;15.0;7736.333333333333;Ended;166.0;15.0;0;;;C1;;33730.0;1.0;2.0;;;;0.0;Pick the cylindrical can and place it next to the indoor plant, and pick the binoculars and place it next to the screwdriver;;;;PL;S1-T13-C1-PL-HR-G4O-SEM-ABS_[11-05]-[20-18-44]_rep1;49.0;S1;;SEM;;21404.866666666665;0.0;T13;;1.0;G4O;;;6918.0;5.0;ABS;4.0;33564.0;0.0;4280.973333333333;2.0;;S1-T13-C1-PL-HR-G4O-SEM-ABS;0.0;0.0;87.03563856807384;;0.0;0.0;;0.0;348.14255427229534;9.149551120917666;0.0;;;;9.149551120917666;0.0;0.0;;;;0.0;;;;9.149551120917666;;;3378.47943114453;0.0;;0.0;;;9.149551120917666;0.0;0.0;0.0;0.0;675.695886228906;0.0;
5.533333333333333;9319.733333333334;1472.971111111111;;HR;1.2666666666666666;6.533333333333333;;15.0;8096.8;Ended;796.4666666666667;15.0;0;;;C1;;55129.86666666667;2.2666666666666666;2.0;;;;0.26666666666666666;Pick the cylindrical can and place it next to the indoor plant, and pick the binoculars and place it next to the screwdriver;;;;PL;S1-T13-C1-PL-HR-S35-OPAQ-ABS_[11-12]-[22-13-52]_rep1;66.13333333333334;S1;;OPAQ;;57689.6;0.0;T13;;0.06666666666666667;S35;;;9385.866666666667;12.533333333333333;ABS;5.533333333333333;54333.4;0.0;8781.032063492063;2.0;;S1-T13-C1-PL-HR-S35-OPAQ-ABS;0.6399404734221845;986.6116233037675;164.81205691884347;;0.5936168397046636;0.6399404734221845;;0.0;945.4334002380677;74.31579976854246;0.0;;;;8056.603457206185;0.5936168397046636;0.0;;;;0.4577377082170635;;;;17.099986076296197;;;9371.571119995988;0.0;;0.17593288763724918;;;987.705918253192;3.0441200151549;0.6399404734221845;7992.7253245864595;0.0;786.1993344504534;0.0;
4.0;7291.6;1961.6833333333334;;HR;0.0;5.0;;15.0;7846.733333333334;Ended;691.2;15.0;0;;;C1;;35089.333333333336;1.0;2.0;;;;0.0;Pick the cylindrical can and place it next to the indoor plant, and pick the binoculars and place it next to the screwdriver;;;;PL;S1-T13-C1-PL-HR-S35-SEM-ABS_[11-05]-[20-50-15]_rep1;61.93333333333333;S1;;SEM;;37908.333333333336;0.0;T13;;0.9333333333333333;S35;;;7353.533333333334;5.0;ABS;4.0;34398.13333333333;0.0;7581.666666666667;2.0;;S1-T13-C1-PL-HR-S35-SEM-ABS;0.0;32.02855868484518;85.18616518012321;;0.0;0.0;;0.0;340.74466072049285;32.61288089083821;0.0;;;;146.650053171617;0.0;0.0;;;;0.0;;;;1.667618775665584;;;2394.9301709673127;0.0;;0.17593288763724918;;;32.13779854374122;0.0;0.0;116.42340625410992;0.0;478.9860341934625;0.0;
8.0;9491.0;1590.9876786067964;;HR;0.9333333333333333;9.066666666666666;;15.0;12779.4;Ended;440.93333333333334;15.0;0;;;C2;;82429.26666666666;1.9333333333333333;3.6;;;;0.0;Pick all objects with white parts and place them on the floor;;;;PL;S1-T14-C2-PL-HR-G4O-OPAQ-ABS_[11-05]-[20-50-35]_rep1;66.66666666666667;S1;;OPAQ;;81874.93333333333;0.06666666666666667;T14;;0.37333333333333335;G4O;;;9557.666666666666;16.866666666666667;ABS;8.066666666666666;81988.33333333333;0.0;9152.082037037037;3.533333333333333;;S1-T14-C2-PL-HR-G4O-OPAQ-ABS;3.1396087108337016;810.8040101387899;158.87184404090743;;0.25819888974716115;3.1274514194392182;;0.0;4419.525892478255;131.15556012758648;0.0;;;;31399.888492674316;0.25819888974716115;1.5023790657297036;;;;0.0;;;;19.09998753427666;;;73228.96728019457;0.25819888974716115;;0.12798809468443686;;;815.4844017660973;6.566872126348246;3.1274514194392182;31287.493374616424;0.0;8995.712545586344;1.5055453054181618;
9.333333333333334;9009.266666666666;1422.2605387205388;;HR;0.6666666666666666;10.333333333333334;;15.0;13461.2;Ended;562.6666666666666;15.0;0;;;C2;;87776.66666666667;1.6666666666666667;4.333333333333333;;;;0.0;Pick all objects with white parts and place them on the floor;;;;PL;S1-T14-C2-PL-HR-G4O-SEM-ABS_[11-05]-[20-26-38]_rep1;60.0;S1;;SEM;;63444.86666666667;0.0;T14;;0.30666666666666675;G4O;;;9069.266666666666;16.266666666666666;ABS;9.333333333333334;87214.0;0.0;6002.202131572133;4.333333333333333;;S1-T14-C2-PL-HR-G4O-SEM-ABS;2.2253945610567474;3244.7287024312145;204.69497257099306;;1.2344267996967353;2.2253945610567474;;0.0;4523.526029863998;262.5979182451123;0.0;;;;38623.18328721877;1.234426799696735;1.1751393027860062;;;;0.0;;;;14.614083227196586;;;38125.12511804606;0.0;;0.18309508328682542;;;3238.5391650880993;12.741757372999256;2.2253945610567474;38438.857755810444;0.0;2823.634814590354;1.1751393027860062;
10.6;13030.333333333334;1378.8592160617159;;HR;3.2;11.733333333333333;;15.0;14950.666666666666;Ended;1400.9333333333334;15.0;0;;;C2;;122397.46666666666;4.2;3.4;;;;0.6;Pick all objects with white parts and place them on the floor;;;;PL;S1-T14-C2-PL-HR-S35-OPAQ-ABS_[11-12]-[22-31-05]_rep1;114.86666666666666;S1;;OPAQ;;114860.06666666667;0.13333333333333333;T14;;0.44000000000000006;S35;;;13145.2;34.333333333333336;ABS;10.733333333333333;120996.53333333334;0.0;9516.566667612287;3.533333333333333;;S1-T14-C2-PL-HR-S35-OPAQ-ABS;3.906039280030714;2712.614360108467;167.59296633538344;;1.424279266355945;3.8072612328599273;;0.0;5781.547551930892;434.2199025948993;0.0;;;;53246.32138851964;1.424279266355945;1.2421180068162376;;;;0.5070925528371101;;;;27.554793896283577;;;47623.31058190886;0.35186577527449836;;0.202837021134844;;;2732.394820874695;17.92311622564824;3.8072612328599273;52815.71727629498;0.0;1075.5054124663275;1.1872336794093274;
7.4;9300.0;1454.1765811965813;;HR;1.0666666666666667;8.466666666666667;;15.0;11219.333333333334;Ended;1023.0;15.0;0;;;C2;;74333.93333333333;2.066666666666667;3.1333333333333333;;;;0.26666666666666666;Pick all objects with white parts and place them on the floor;;;;PL;S1-T14-C2-PL-HR-S35-SEM-ABS_[11-05]-[21-02-26]_rep1;91.53333333333333;S1;;SEM;;72750.13333333333;0.2;T14;;0.36000000000000004;S35;;;9391.533333333333;16.466666666666665;ABS;7.6;73310.93333333333;0.0;8485.025057720059;3.1333333333333333;;S1-T14-C2-PL-HR-S35-SEM-ABS;3.737837419073838;1541.2257181495884;175.5600003050074;;0.7037315505489967;4.033195589934446;;0.0;6748.192685735161;494.2060010042082;0.0;;;;42197.71532655474;0.7037315505489967;1.4573295865416045;;;;0.4577377082170635;;;;33.32495132708195;;;38900.350080809345;0.41403933560541256;;0.22928460168844433;;;1543.4571985673992;11.39465204550342;3.813509819425819;41712.64557398574;0.0;921.2253525089737;1.9223002094465098;
11.933333333333334;11099.0;1620.4471120382887;;HR;1.4;13.066666666666666;;15.0;19306.866666666665;Ended;735.2;15.0;0;;;C2;;134082.66666666666;2.4;5.4;;;;0.0;Pick all objects that have a printed product label and place them on the floor;;;;PL;S1-T15-C2-PL-HR-G4O-OPAQ-ABS_[11-05]-[21-15-00]_rep1;49.0;S1;;OPAQ;;101904.26666666666;0.13333333333333333;T15;;0.5999999999999999;G4O;;;11148.0;29.266666666666666;ABS;12.066666666666666;133347.46666666667;0.0;7742.212665852667;5.266666666666667;;S1-T15-C2-PL-HR-G4O-OPAQ-ABS;1.709915063331955;3359.4116619261945;212.74355100868456;;1.2983506020002016;1.7511900715418263;;0.0;1872.528232351219;196.56849042654684;0.0;;;;43603.96660145671;1.2983506020002016;0.9856107606091623;;;;0.0;;;;8.85599070847364;;;46729.09254028046;0.3518657752744984;;0.07559289460184546;;;3363.765492080904;15.507908888539362;1.7511900715418263;43466.02349268526;0.0;3023.082269084648;1.0327955589886444;
8.4;8261.466666666667;1508.54291005291;;HR;0.4;9.466666666666667;;15.0;12631.933333333332;Ended;484.06666666666666;15.0;0;;;C2;;74371.66666666667;1.4;4.0;;;;0.0;Pick all objects that have a printed product label and place them on the floor;;;;PL;S1-T15-C2-PL-HR-G4O-SEM-ABS_[11-05]-[20-46-34]_rep1;49.93333333333333;S1;;SEM;;54702.933333333334;0.06666666666666667;T15;;0.64;G4O;;;8311.4;12.733333333333333;ABS;8.466666666666667;73887.6;0.0;5817.210566470566;4.066666666666666;;S1-T15-C2-PL-HR-G4O-SEM-ABS;2.1313979316066587;1297.667625652527;271.32391546902693;;0.50709255283711;2.0998866182543785;;0.0;3109.4500999066577;136.17450289277812;0.0;;;;18278.952868049666;0.5070925528371101;1.1338934190276817;;;;0.0;;;;8.99576619993036;;;16616.1724209822;0.25819888974716115;;0.15491933384829668;;;1295.3581854342176;4.712698145385912;2.0998866182543785;18218.940998704777;0.0;1664.5610825363476;1.0997835284835875;
